market,latitude,longitude,year,month,temperature_mean,rainfall_monthly,humidity_mean
Thiruchirapalli,10.8,78.69,2005,4,28.83,3.93,72.0
Thiruchirapalli,10.8,78.69,2005,5,30.46,1.67,65.45
Thiruchirapalli,10.8,78.69,2005,6,30.03,0.19,61.27
Thiruchirapalli,10.8,78.69,2005,7,29.17,0.91,62.69
Thiruchirapalli,10.8,78.69,2005,8,30.11,1.72,57.71
Thiruchirapalli,10.8,78.69,2005,9,28.2,2.98,70.23
Thiruchirapalli,10.8,78.69,2005,10,26.51,10.42,82.26
Thiruchirapalli,10.8,78.69,2005,11,23.31,12.52,89.64
Thiruchirapalli,10.8,78.69,2005,12,23.06,3.24,88.29
Thiruchirapalli,10.8,78.69,2006,1,22.21,0.55,83.82
Thiruchirapalli,10.8,78.69,2006,2,23.78,0.0,72.64
Thiruchirapalli,10.8,78.69,2006,3,28.23,1.35,66.34
Thiruchirapalli,10.8,78.69,2006,4,31.25,0.88,54.69
Thiruchirapalli,10.8,78.69,2006,5,30.29,2.56,62.24
Thiruchirapalli,10.8,78.69,2006,6,29.24,0.83,64.02
Thiruchirapalli,10.8,78.69,2006,7,30.06,0.26,56.42
Thiruchirapalli,10.8,78.69,2006,8,29.12,4.08,62.47
Thiruchirapalli,10.8,78.69,2006,9,27.06,2.69,76.18
Thiruchirapalli,10.8,78.69,2006,10,26.87,6.03,78.66
Thiruchirapalli,10.8,78.69,2006,11,24.63,4.97,88.62
Thiruchirapalli,10.8,78.69,2006,12,23.07,0.86,80.88
Thiruchirapalli,10.8,78.69,2007,1,23.99,0.11,72.71
Thiruchirapalli,10.8,78.69,2007,2,26.28,0.25,62.91
Thiruchirapalli,10.8,78.69,2007,3,29.59,0.01,53.71
Thiruchirapalli,10.8,78.69,2007,4,30.67,1.22,59.35
Thiruchirapalli,10.8,78.69,2007,5,31.14,1.42,58.85
Thiruchirapalli,10.8,78.69,2007,6,29.88,1.32,61.12
Thiruchirapalli,10.8,78.69,2007,7,28.71,2.35,65.74
Thiruchirapalli,10.8,78.69,2007,8,27.9,3.12,69.81
Thiruchirapalli,10.8,78.69,2007,9,27.71,1.54,71.74
Thiruchirapalli,10.8,78.69,2007,10,26.73,6.35,75.91
Thiruchirapalli,10.8,78.69,2007,11,23.98,2.29,80.9
Thiruchirapalli,10.8,78.69,2007,12,23.19,6.6,83.77
Thiruchirapalli,10.8,78.69,2008,1,22.85,0.44,79.97
Thiruchirapalli,10.8,78.69,2008,2,25.7,0.87,71.54
Thiruchirapalli,10.8,78.69,2008,3,26.07,4.36,74.62
Thiruchirapalli,10.8,78.69,2008,4,28.83,0.42,67.39
Thiruchirapalli,10.8,78.69,2008,5,30.44,1.89,60.81
Thiruchirapalli,10.8,78.69,2008,6,29.69,0.67,59.39
Thiruchirapalli,10.8,78.69,2008,7,29.04,3.93,62.09
Thiruchirapalli,10.8,78.69,2008,8,27.63,4.71,71.55
Thiruchirapalli,10.8,78.69,2008,9,27.46,1.06,72.99
Thiruchirapalli,10.8,78.69,2008,10,26.78,5.57,76.34
Thiruchirapalli,10.8,78.69,2008,11,25.04,10.51,79.43
Thiruchirapalli,10.8,78.69,2008,12,22.5,1.2,86.49
Thiruchirapalli,10.8,78.69,2009,1,22.72,0.33,78.8
Thiruchirapalli,10.8,78.69,2009,2,25.21,0.0,66.84
Thiruchirapalli,10.8,78.69,2009,3,28.37,0.75,58.08
Thiruchirapalli,10.8,78.69,2009,4,30.88,1.0,57.8
Thiruchirapalli,10.8,78.69,2009,5,31.5,1.1,56.67
Thiruchirapalli,10.8,78.69,2009,6,30.38,0.61,55.74
Thiruchirapalli,10.8,78.69,2009,7,29.63,0.69,57.12
Thiruchirapalli,10.8,78.69,2009,8,29.09,1.91,63.31
Thiruchirapalli,10.8,78.69,2009,9,29.01,2.22,65.67
Thiruchirapalli,10.8,78.69,2009,10,28.54,1.89,64.43
Thiruchirapalli,10.8,78.69,2009,11,25.12,8.74,86.68
Thiruchirapalli,10.8,78.69,2009,12,23.8,2.74,85.01
Thiruchirapalli,10.8,78.69,2010,1,23.96,0.29,78.18
Thiruchirapalli,10.8,78.69,2010,2,25.98,0.0,66.7
Thiruchirapalli,10.8,78.69,2010,3,29.94,0.02,55.06
Thiruchirapalli,10.8,78.69,2010,4,32.33,1.12,54.11
Thiruchirapalli,10.8,78.69,2010,5,30.8,2.82,64.6
Thiruchirapalli,10.8,78.69,2010,6,28.97,2.63,67.2
Thiruchirapalli,10.8,78.69,2010,7,28.11,1.64,66.27
Thiruchirapalli,10.8,78.69,2010,8,28.17,3.73,69.6
Thiruchirapalli,10.8,78.69,2010,9,27.51,3.35,72.66
Thiruchirapalli,10.8,78.69,2010,10,27.12,4.2,77.28
Thiruchirapalli,10.8,78.69,2010,11,24.78,10.63,88.55
Thiruchirapalli,10.8,78.69,2010,12,23.06,3.94,88.23
Thiruchirapalli,10.8,78.69,2011,1,22.58,0.28,84.59
Thiruchirapalli,10.8,78.69,2011,2,24.66,0.39,73.76
Thiruchirapalli,10.8,78.69,2011,3,28.28,0.03,59.89
Thiruchirapalli,10.8,78.69,2011,4,30.13,2.4,60.17
Thiruchirapalli,10.8,78.69,2011,5,30.74,1.3,61.01
Thiruchirapalli,10.8,78.69,2011,6,29.99,0.54,58.24
Thiruchirapalli,10.8,78.69,2011,7,28.45,2.03,61.9
Thiruchirapalli,10.8,78.69,2011,8,28.56,2.66,64.31
Thiruchirapalli,10.8,78.69,2011,9,28.27,4.61,68.29
Thiruchirapalli,10.8,78.69,2011,10,26.37,6.56,81.84
Thiruchirapalli,10.8,78.69,2011,11,24.2,6.63,86.62
Thiruchirapalli,10.8,78.69,2011,12,23.15,1.31,82.37
Thiruchirapalli,10.8,78.69,2012,1,23.42,0.19,75.92
Thiruchirapalli,10.8,78.69,2012,2,25.76,0.0,65.84
Thiruchirapalli,10.8,78.69,2012,3,30.26,0.15,54.36
Thiruchirapalli,10.8,78.69,2012,4,31.01,1.35,57.45
Thiruchirapalli,10.8,78.69,2012,5,29.8,2.23,66.15
Thiruchirapalli,10.8,78.69,2012,6,29.15,2.05,62.31
Thiruchirapalli,10.8,78.69,2012,7,29.15,1.47,62.53
Thiruchirapalli,10.8,78.69,2012,8,28.68,2.75,64.73
Thiruchirapalli,10.8,78.69,2012,9,28.41,3.67,67.58
Thiruchirapalli,10.8,78.69,2012,10,26.32,8.66,80.62
Thiruchirapalli,10.8,78.69,2012,11,24.61,0.5,81.17
Thiruchirapalli,10.8,78.69,2012,12,24.9,0.51,77.33
Thiruchirapalli,10.8,78.69,2013,1,25.37,0.09,68.04
Thiruchirapalli,10.8,78.69,2013,2,27.07,0.56,62.38
Thiruchirapalli,10.8,78.69,2013,3,29.43,0.49,57.45
Thiruchirapalli,10.8,78.69,2013,4,32.57,0.26,52.21
Thiruchirapalli,10.8,78.69,2013,5,31.96,1.09,53.19
Thiruchirapalli,10.8,78.69,2013,6,29.1,1.25,61.84
Thiruchirapalli,10.8,78.69,2013,7,29.15,0.53,58.46
Thiruchirapalli,10.8,78.69,2013,8,28.64,3.47,65.86
Thiruchirapalli,10.8,78.69,2013,9,27.33,4.4,74.46
Thiruchirapalli,10.8,78.69,2013,10,27.27,3.64,75.5
Thiruchirapalli,10.8,78.69,2013,11,25.19,3.86,81.35
Thiruchirapalli,10.8,78.69,2013,12,23.74,1.63,76.65
Thiruchirapalli,10.8,78.69,2014,1,24.64,0.09,69.31
Thiruchirapalli,10.8,78.69,2014,2,26.73,0.2,60.48
Thiruchirapalli,10.8,78.69,2014,3,28.93,0.02,54.26
Thiruchirapalli,10.8,78.69,2014,4,31.79,0.09,51.88
Thiruchirapalli,10.8,78.69,2014,5,29.81,4.13,67.81
Thiruchirapalli,10.8,78.69,2014,6,30.05,1.35,62.79
Thiruchirapalli,10.8,78.69,2014,7,29.65,0.67,59.01
Thiruchirapalli,10.8,78.69,2014,8,28.61,2.81,65.59
Thiruchirapalli,10.8,78.69,2014,9,28.82,2.37,66.13
Thiruchirapalli,10.8,78.69,2014,10,26.84,6.42,77.61
Thiruchirapalli,10.8,78.69,2014,11,24.38,3.36,82.77
Thiruchirapalli,10.8,78.69,2014,12,24.08,1.28,81.33
Thiruchirapalli,10.8,78.69,2015,1,24.2,0.22,72.88
Thiruchirapalli,10.8,78.69,2015,2,25.93,0.03,63.6
Thiruchirapalli,10.8,78.69,2015,3,29.34,0.17,57.01
Thiruchirapalli,10.8,78.69,2015,4,29.71,3.71,64.44
Thiruchirapalli,10.8,78.69,2015,5,28.87,4.28,71.6
Thiruchirapalli,10.8,78.69,2015,6,28.31,2.71,70.82
Thiruchirapalli,10.8,78.69,2015,7,29.46,0.62,62.11
Thiruchirapalli,10.8,78.69,2015,8,29.58,2.83,62.48
Thiruchirapalli,10.8,78.69,2015,9,28.91,2.71,66.71
Thiruchirapalli,10.8,78.69,2015,10,26.8,4.9,78.1
Thiruchirapalli,10.8,78.69,2015,11,24.77,10.76,89.48
Thiruchirapalli,10.8,78.69,2015,12,23.63,3.99,89.19
Thiruchirapalli,10.8,78.69,2016,1,22.65,0.01,81.99
Thiruchirapalli,10.8,78.69,2016,2,25.86,0.0,71.33
Thiruchirapalli,10.8,78.69,2016,3,29.92,0.03,57.65
Thiruchirapalli,10.8,78.69,2016,4,32.97,0.1,52.33
Thiruchirapalli,10.8,78.69,2016,5,30.89,3.93,62.49
Thiruchirapalli,10.8,78.69,2016,6,29.09,1.46,64.88
Thiruchirapalli,10.8,78.69,2016,7,28.94,2.92,64.77
Thiruchirapalli,10.8,78.69,2016,8,29.12,2.05,64.04
Thiruchirapalli,10.8,78.69,2016,9,29.26,0.75,60.72
Thiruchirapalli,10.8,78.69,2016,10,28.74,1.94,64.24
Thiruchirapalli,10.8,78.69,2016,11,26.52,0.76,66.75
Thiruchirapalli,10.8,78.69,2016,12,25.4,1.53,67.01
Thiruchirapalli,10.8,78.69,2017,1,24.92,1.38,66.31
Thiruchirapalli,10.8,78.69,2017,2,25.43,0.08,60.89
Thiruchirapalli,10.8,78.69,2017,3,28.88,1.26,61.7
Thiruchirapalli,10.8,78.69,2017,4,32.95,0.18,49.68
Thiruchirapalli,10.8,78.69,2017,5,30.91,1.84,61.9
Thiruchirapalli,10.8,78.69,2017,6,29.79,1.15,60.55
Thiruchirapalli,10.8,78.69,2017,7,30.5,1.63,55.37
Thiruchirapalli,10.8,78.69,2017,8,28.23,4.13,71.18
Thiruchirapalli,10.8,78.69,2017,9,27.06,4.77,79.67
Thiruchirapalli,10.8,78.69,2017,10,26.9,3.41,79.44
Thiruchirapalli,10.8,78.69,2017,11,25.06,5.72,86.62
Thiruchirapalli,10.8,78.69,2017,12,23.59,1.64,83.08
Thiruchirapalli,10.8,78.69,2018,1,23.58,0.39,73.89
Thiruchirapalli,10.8,78.69,2018,2,25.1,0.53,69.33
Thiruchirapalli,10.8,78.69,2018,3,28.81,0.37,59.35
Thiruchirapalli,10.8,78.69,2018,4,31.33,0.66,57.64
Thiruchirapalli,10.8,78.69,2018,5,29.63,3.1,68.36
Thiruchirapalli,10.8,78.69,2018,6,29.06,1.7,64.92
Thiruchirapalli,10.8,78.69,2018,7,28.66,2.08,66.38
Thiruchirapalli,10.8,78.69,2018,8,28.98,1.13,62.21
Thiruchirapalli,10.8,78.69,2018,9,29.14,3.54,64.27
Thiruchirapalli,10.8,78.69,2018,10,26.68,3.64,78.11
Thiruchirapalli,10.8,78.69,2018,11,25.17,5.4,82.26
Thiruchirapalli,10.8,78.69,2018,12,24.41,0.58,79.75
Thiruchirapalli,10.8,78.69,2019,1,23.7,0.0,69.9
Thiruchirapalli,10.8,78.69,2019,2,27.93,0.11,62.27
Thiruchirapalli,10.8,78.69,2019,3,30.35,0.02,52.88
Thiruchirapalli,10.8,78.69,2019,4,32.16,0.55,51.62
Thiruchirapalli,10.8,78.69,2019,5,33.22,0.7,52.2
Thiruchirapalli,10.8,78.69,2019,6,31.07,1.17,58.55
Thiruchirapalli,10.8,78.69,2019,7,29.89,1.56,59.83
Thiruchirapalli,10.8,78.69,2019,8,28.51,4.05,65.87
Thiruchirapalli,10.8,78.69,2019,9,27.28,6.47,76.96
Thiruchirapalli,10.8,78.69,2019,10,25.91,6.16,86.29
Thiruchirapalli,10.8,78.69,2019,11,25.44,4.84,87.69
Thiruchirapalli,10.8,78.69,2019,12,23.9,2.67,87.49
Thiruchirapalli,10.8,78.69,2020,1,24.25,0.28,78.66
Thiruchirapalli,10.8,78.69,2020,2,26.15,0.01,67.06
Thiruchirapalli,10.8,78.69,2020,3,29.84,0.01,55.53
Thiruchirapalli,10.8,78.69,2020,4,31.44,0.69,56.65
Thiruchirapalli,10.8,78.69,2020,5,32.83,0.68,52.5
Thiruchirapalli,10.8,78.69,2020,6,29.79,2.05,61.68
Thiruchirapalli,10.8,78.69,2020,7,27.73,5.03,73.15
Thiruchirapalli,10.8,78.69,2020,8,28.0,2.86,72.92
Thiruchirapalli,10.8,78.69,2020,9,26.91,4.59,77.06
Thiruchirapalli,10.8,78.69,2020,10,26.6,2.99,79.01
Thiruchirapalli,10.8,78.69,2020,11,25.46,5.87,83.92
Thiruchirapalli,10.8,78.69,2020,12,23.28,6.62,87.77
Thiruchirapalli,10.8,78.69,2021,1,23.44,4.59,87.75
Thiruchirapalli,10.8,78.69,2021,2,23.47,0.31,76.96
Thiruchirapalli,10.8,78.69,2021,3,27.33,0.19,67.34
Thiruchirapalli,10.8,78.69,2021,4,30.51,1.09,61.51
Thiruchirapalli,10.8,78.69,2021,5,30.03,2.7,65.29
Thiruchirapalli,10.8,78.69,2021,6,29.29,2.03,64.88
Thiruchirapalli,10.8,78.69,2021,7,28.09,3.7,71.47
Thiruchirapalli,10.8,78.69,2021,8,28.03,3.88,70.2
Thiruchirapalli,10.8,78.69,2021,9,27.17,5.24,77.13
Thiruchirapalli,10.8,78.69,2021,10,26.25,6.98,85.6
Thiruchirapalli,10.8,78.69,2021,11,24.8,12.38,91.0
Thiruchirapalli,10.8,78.69,2021,12,23.28,1.22,87.16
Thiruchirapalli,10.8,78.69,2022,1,23.79,0.97,85.0
Thiruchirapalli,10.8,78.69,2022,2,24.72,0.47,74.23
Thiruchirapalli,10.8,78.69,2022,3,28.41,0.7,62.43
Thiruchirapalli,10.8,78.69,2022,4,30.0,1.9,64.9
Thiruchirapalli,10.8,78.69,2022,5,30.19,2.81,64.45
Thiruchirapalli,10.8,78.69,2022,6,28.55,3.32,68.83
Thiruchirapalli,10.8,78.69,2022,7,28.25,3.2,68.79
Thiruchirapalli,10.8,78.69,2022,8,27.49,3.78,74.58
Thiruchirapalli,10.8,78.69,2022,9,27.5,3.59,75.62
Thiruchirapalli,10.8,78.69,2022,10,26.29,4.85,80.98
Thiruchirapalli,10.8,78.69,2022,11,24.37,4.75,85.63
Thiruchirapalli,10.8,78.69,2022,12,23.96,3.53,85.65
Thiruchirapalli,10.8,78.69,2023,1,23.34,0.15,74.83
Thiruchirapalli,10.8,78.69,2023,2,25.12,0.89,66.76
Thiruchirapalli,10.8,78.69,2023,3,28.78,0.72,60.82
Thiruchirapalli,10.8,78.69,2023,4,31.14,0.98,55.98
Thiruchirapalli,10.8,78.69,2023,5,29.47,3.88,71.41
Thiruchirapalli,10.8,78.69,2023,6,29.89,1.22,63.99
Thiruchirapalli,10.8,78.69,2023,7,29.47,1.62,61.98
Thiruchirapalli,10.8,78.69,2023,8,30.26,3.2,62.15
Thiruchirapalli,10.8,78.69,2023,9,28.04,3.75,71.47
Thiruchirapalli,10.8,78.69,2023,10,27.99,3.25,73.7
Thiruchirapalli,10.8,78.69,2023,11,25.62,6.49,87.53
Thiruchirapalli,10.8,78.69,2023,12,24.91,1.47,84.17
Thiruchirapalli,10.8,78.69,2024,1,24.64,1.39,78.03
Thiruchirapalli,10.8,78.69,2024,2,27.14,0.01,67.25
Thiruchirapalli,10.8,78.69,2024,3,29.68,0.01,54.01
Thiruchirapalli,10.8,78.69,2024,4,32.85,0.08,52.24
Thiruchirapalli,10.8,78.69,2024,5,30.82,4.57,66.42
Thiruchirapalli,10.8,78.69,2024,6,28.53,3.1,70.71
Thiruchirapalli,10.8,78.69,2024,7,28.69,0.79,65.98
Thiruchirapalli,10.8,78.69,2024,8,28.25,4.88,75.08
Thiruchirapalli,10.8,78.69,2024,9,29.11,0.89,66.97
Thiruchirapalli,10.8,78.69,2024,10,26.87,8.46,82.02
Thiruchirapalli,10.8,78.69,2024,11,25.12,5.11,87.28
Thiruchirapalli,10.8,78.69,2024,12,24.69,6.45,87.8
Thiruchirapalli,10.8,78.69,2025,1,22.96,0.54,83.5
Thiruchirapalli,10.8,78.69,2025,2,25.17,0.23,72.31
Thiruchirapalli,10.8,78.69,2025,3,28.51,1.35,64.77
Thiruchirapalli,10.8,78.69,2025,4,30.28,1.63,62.79
Thiruchirapalli,10.8,78.69,2025,5,29.82,3.99,67.27
Thiruchirapalli,10.8,78.69,2025,6,29.65,1.17,64.58
Thiruchirapalli,10.8,78.69,2025,7,30.09,0.37,58.66
Thiruchirapalli,10.8,78.69,2025,8,28.75,2.62,67.28
Thiruchirapalli,10.8,78.69,2025,9,28.56,4.42,70.87
Thiruchirapalli,10.8,78.69,2025,10,27.0,6.06,81.09
Thiruchirapalli,10.8,78.69,2025,11,25.07,5.34,83.47
Thiruchirapalli,10.8,78.69,2025,12,22.98,1.12,83.1
Varanasi,25.33,83.0,1994,1,18.74,0.89,41.68
Varanasi,25.33,83.0,1994,2,19.2,0.81,37.82
Varanasi,25.33,83.0,1994,3,27.52,0.0,17.02
Varanasi,25.33,83.0,1994,4,32.16,0.27,18.8
Varanasi,25.33,83.0,1994,5,36.49,0.36,21.3
Varanasi,25.33,83.0,1994,6,35.78,3.21,44.02
Varanasi,25.33,83.0,1994,7,31.12,8.67,70.97
Varanasi,25.33,83.0,1994,8,29.05,9.24,84.91
Varanasi,25.33,83.0,1994,9,26.53,4.59,83.36
Varanasi,25.33,83.0,1994,10,24.54,0.8,66.36
Varanasi,25.33,83.0,1994,11,22.29,0.05,45.95
Varanasi,25.33,83.0,1994,12,18.07,0.0,29.92
Varanasi,25.33,83.0,1995,1,15.62,0.75,43.25
Varanasi,25.33,83.0,1995,2,20.13,0.77,35.63
Varanasi,25.33,83.0,1995,3,26.36,0.21,26.48
Varanasi,25.33,83.0,1995,4,32.66,0.01,14.15
Varanasi,25.33,83.0,1995,5,36.89,0.01,19.87
Varanasi,25.33,83.0,1995,6,37.24,2.0,38.87
Varanasi,25.33,83.0,1995,7,32.35,4.0,64.49
Varanasi,25.33,83.0,1995,8,28.93,8.33,84.16
Varanasi,25.33,83.0,1995,9,27.36,6.18,85.11
Varanasi,25.33,83.0,1995,10,25.97,0.12,65.08
Varanasi,25.33,83.0,1995,11,21.37,1.28,48.59
Varanasi,25.33,83.0,1995,12,18.3,0.74,45.48
Varanasi,25.33,83.0,1996,1,16.91,1.19,53.67
Varanasi,25.33,83.0,1996,2,19.83,1.14,43.1
Varanasi,25.33,83.0,1996,3,27.67,0.02,29.09
Varanasi,25.33,83.0,1996,4,32.06,0.53,17.59
Varanasi,25.33,83.0,1996,5,37.07,0.03,16.15
Varanasi,25.33,83.0,1996,6,34.85,5.96,46.66
Varanasi,25.33,83.0,1996,7,30.63,5.76,74.19
Varanasi,25.33,83.0,1996,8,28.26,11.15,86.75
Varanasi,25.33,83.0,1996,9,28.17,4.69,83.47
Varanasi,25.33,83.0,1996,10,24.01,2.44,74.36
Varanasi,25.33,83.0,1996,11,19.71,0.0,54.26
Varanasi,25.33,83.0,1996,12,15.56,0.0,42.12
Varanasi,25.33,83.0,1997,1,15.84,0.18,38.58
Varanasi,25.33,83.0,1997,2,18.91,0.01,24.66
Varanasi,25.33,83.0,1997,3,26.71,0.03,18.78
Varanasi,25.33,83.0,1997,4,30.37,0.48,25.81
Varanasi,25.33,83.0,1997,5,35.25,0.79,18.85
Varanasi,25.33,83.0,1997,6,35.79,3.38,39.04
Varanasi,25.33,83.0,1997,7,30.18,10.18,78.59
Varanasi,25.33,83.0,1997,8,28.59,5.76,85.18
Varanasi,25.33,83.0,1997,9,27.41,6.86,83.14
Varanasi,25.33,83.0,1997,10,24.72,0.97,69.99
Varanasi,25.33,83.0,1997,11,22.32,0.75,59.94
Varanasi,25.33,83.0,1997,12,16.46,1.55,67.94
Varanasi,25.33,83.0,1998,1,15.4,0.22,52.13
Varanasi,25.33,83.0,1998,2,19.92,0.28,39.71
Varanasi,25.33,83.0,1998,3,23.73,0.41,34.19
Varanasi,25.33,83.0,1998,4,32.45,0.23,21.23
Varanasi,25.33,83.0,1998,5,36.81,0.55,24.85
Varanasi,25.33,83.0,1998,6,36.63,1.68,37.51
Varanasi,25.33,83.0,1998,7,30.22,9.9,79.47
Varanasi,25.33,83.0,1998,8,28.98,14.22,86.94
Varanasi,25.33,83.0,1998,9,27.95,4.82,87.24
Varanasi,25.33,83.0,1998,10,26.13,1.31,80.57
Varanasi,25.33,83.0,1998,11,21.37,0.33,66.54
Varanasi,25.33,83.0,1998,12,16.9,0.0,46.6
Varanasi,25.33,83.0,1999,1,16.17,0.06,45.56
Varanasi,25.33,83.0,1999,2,21.36,0.54,38.01
Varanasi,25.33,83.0,1999,3,26.98,0.0,13.71
Varanasi,25.33,83.0,1999,4,33.28,0.0,8.38
Varanasi,25.33,83.0,1999,5,35.96,1.22,28.18
Varanasi,25.33,83.0,1999,6,34.77,3.75,43.79
Varanasi,25.33,83.0,1999,7,31.21,9.19,71.01
Varanasi,25.33,83.0,1999,8,28.86,6.23,83.82
Varanasi,25.33,83.0,1999,9,27.49,3.53,87.34
Varanasi,25.33,83.0,1999,10,25.06,1.95,72.33
Varanasi,25.33,83.0,1999,11,21.37,0.02,46.14
Varanasi,25.33,83.0,1999,12,17.95,0.12,38.46
Varanasi,25.33,83.0,2000,1,17.4,0.1,29.58
Varanasi,25.33,83.0,2000,2,19.26,0.09,25.99
Varanasi,25.33,83.0,2000,3,25.94,0.07,14.96
Varanasi,25.33,83.0,2000,4,33.38,0.1,13.98
Varanasi,25.33,83.0,2000,5,36.42,0.95,30.9
Varanasi,25.33,83.0,2000,6,33.23,5.45,57.48
Varanasi,25.33,83.0,2000,7,30.62,5.96,74.29
Varanasi,25.33,83.0,2000,8,29.52,6.66,79.82
Varanasi,25.33,83.0,2000,9,27.14,7.59,86.09
Varanasi,25.33,83.0,2000,10,25.66,0.03,67.0
Varanasi,25.33,83.0,2000,11,21.79,0.0,47.85
Varanasi,25.33,83.0,2000,12,17.1,0.02,34.6
Varanasi,25.33,83.0,2001,1,16.05,0.11,31.34
Varanasi,25.33,83.0,2001,2,21.04,0.04,20.5
Varanasi,25.33,83.0,2001,3,26.72,0.07,17.46
Varanasi,25.33,83.0,2001,4,32.2,0.15,17.89
Varanasi,25.33,83.0,2001,5,36.39,0.69,29.62
Varanasi,25.33,83.0,2001,6,33.25,4.02,56.49
Varanasi,25.33,83.0,2001,7,30.44,8.85,76.33
Varanasi,25.33,83.0,2001,8,29.46,5.67,82.42
Varanasi,25.33,83.0,2001,9,27.73,4.2,82.39
Varanasi,25.33,83.0,2001,10,25.68,3.41,75.67
Varanasi,25.33,83.0,2001,11,21.56,0.11,57.48
Varanasi,25.33,83.0,2001,12,16.63,0.0,47.77
Varanasi,25.33,83.0,2002,1,16.34,0.52,49.2
Varanasi,25.33,83.0,2002,2,20.18,0.56,42.08
Varanasi,25.33,83.0,2002,3,27.13,0.06,22.56
Varanasi,25.33,83.0,2002,4,33.26,0.02,15.64
Varanasi,25.33,83.0,2002,5,35.38,1.63,32.36
Varanasi,25.33,83.0,2002,6,35.34,2.79,44.41
Varanasi,25.33,83.0,2002,7,33.5,3.97,56.71
Varanasi,25.33,83.0,2002,8,29.5,7.84,79.63
Varanasi,25.33,83.0,2002,9,27.41,5.2,82.14
Varanasi,25.33,83.0,2002,10,25.68,1.39,63.22
Varanasi,25.33,83.0,2002,11,21.9,0.01,47.88
Varanasi,25.33,83.0,2002,12,17.95,0.36,40.47
Varanasi,25.33,83.0,2003,1,14.93,0.14,42.01
Varanasi,25.33,83.0,2003,2,20.05,1.22,50.87
Varanasi,25.33,83.0,2003,3,25.91,0.03,26.71
Varanasi,25.33,83.0,2003,4,33.23,0.25,17.72
Varanasi,25.33,83.0,2003,5,35.41,0.14,18.68
Varanasi,25.33,83.0,2003,6,36.55,3.1,39.27
Varanasi,25.33,83.0,2003,7,31.45,5.08,69.29
Varanasi,25.33,83.0,2003,8,29.89,4.63,79.71
Varanasi,25.33,83.0,2003,9,28.34,5.52,84.73
Varanasi,25.33,83.0,2003,10,24.9,0.9,70.8
Varanasi,25.33,83.0,2003,11,20.35,0.0,58.19
Varanasi,25.33,83.0,2003,12,17.28,0.11,54.69
Varanasi,25.33,83.0,2004,1,15.84,0.85,52.81
Varanasi,25.33,83.0,2004,2,19.66,0.01,38.17
Varanasi,25.33,83.0,2004,3,28.56,0.01,19.6
Varanasi,25.33,83.0,2004,4,33.79,0.21,22.42
Varanasi,25.33,83.0,2004,5,36.08,1.13,25.0
Varanasi,25.33,83.0,2004,6,33.54,5.27,54.21
Varanasi,25.33,83.0,2004,7,30.6,4.01,72.12
Varanasi,25.33,83.0,2004,8,29.84,4.66,77.9
Varanasi,25.33,83.0,2004,9,29.63,1.49,67.58
Varanasi,25.33,83.0,2004,10,27.12,0.19,49.42
Varanasi,25.33,83.0,2004,11,22.24,0.01,38.85
Varanasi,25.33,83.0,2004,12,18.18,0.02,42.94
Varanasi,25.33,83.0,2005,1,17.09,0.62,44.68
Varanasi,25.33,83.0,2005,2,21.32,0.45,41.66
Varanasi,25.33,83.0,2005,3,28.02,0.34,32.35
Varanasi,25.33,83.0,2005,4,31.68,0.07,15.94
Varanasi,25.33,83.0,2005,5,35.53,0.29,21.11
Varanasi,25.33,83.0,2005,6,37.88,1.92,29.68
Varanasi,25.33,83.0,2005,7,30.54,7.59,74.76
Varanasi,25.33,83.0,2005,8,29.53,7.33,80.45
Varanasi,25.33,83.0,2005,9,28.08,2.97,83.84
Varanasi,25.33,83.0,2005,10,26.51,1.44,67.7
Varanasi,25.33,83.0,2005,11,20.25,0.0,48.68
Varanasi,25.33,83.0,2005,12,16.55,0.18,42.79
Varanasi,25.33,83.0,2006,1,17.05,0.0,33.27
Varanasi,25.33,83.0,2006,2,23.5,0.0,28.7
Varanasi,25.33,83.0,2006,3,25.6,0.88,33.03
Varanasi,25.33,83.0,2006,4,32.12,0.55,24.45
Varanasi,25.33,83.0,2006,5,35.76,1.05,34.78
Varanasi,25.33,83.0,2006,6,33.43,3.96,53.14
Varanasi,25.33,83.0,2006,7,30.5,7.99,75.89
Varanasi,25.33,83.0,2006,8,29.28,4.74,79.93
Varanasi,25.33,83.0,2006,9,28.63,3.06,76.35
Varanasi,25.33,83.0,2006,10,27.27,0.3,60.49
Varanasi,25.33,83.0,2006,11,22.88,0.12,48.0
Varanasi,25.33,83.0,2006,12,18.86,0.01,43.04
Varanasi,25.33,83.0,2007,1,17.11,0.0,28.42
Varanasi,25.33,83.0,2007,2,19.9,1.99,53.25
Varanasi,25.33,83.0,2007,3,24.52,0.7,40.6
Varanasi,25.33,83.0,2007,4,33.25,0.29,24.21
Varanasi,25.33,83.0,2007,5,34.96,1.43,34.66
Varanasi,25.33,83.0,2007,6,35.84,2.23,43.68
Varanasi,25.33,83.0,2007,7,30.97,6.61,69.98
Varanasi,25.33,83.0,2007,8,29.13,6.79,82.73
Varanasi,25.33,83.0,2007,9,28.15,5.84,83.42
Varanasi,25.33,83.0,2007,10,24.3,0.93,72.52
Varanasi,25.33,83.0,2007,11,21.01,0.0,66.34
Varanasi,25.33,83.0,2007,12,16.57,0.03,48.22
Varanasi,25.33,83.0,2008,1,16.59,0.37,42.7
